epsilon,pgd_acc_before_defense,pgd_acc_after_defense
0.00784313725490196,0.016290726817042606,0.24185463659147868
0.01568627450980392,0.015037593984962405,0.24185463659147868
0.03137254901960784,0.015037593984962405,0.23934837092731828
